Year,ParasNo,Paragraphs,Clean_Text,scores,Sentiment Score,Sentiment
2021_eng.txt,63,"We need to ease the social frictions that arise from being “same same but different”. Both sides need to make the effort. Singaporeans must be open to living with and accepting others who are not exactly like us. Non-Singaporeans here must accept the ethos and norms of our society, and make the effort to fit in. For example, with our immigrant roots, Singapore is generally an egalitarian society.",we need to ease the social frictions that arise from being  same same but different   both sides need to make the effort  singaporeans must be open to living with and accepting others who are not exactly like us  non singaporeans here must accept the ethos and norms of our society  and make the effort to fit in  for example  with our immigrant roots  singapore is generally an egalitarian society,"{'neg': 0.034, 'neu': 0.816, 'pos': 0.15, 'compound': 0.8456}",0.8456,Positive
2021_eng.txt,64,"But some work pass holders and their families bring with them social practices and class distinctions from their own countries.  These run counter to the informal and equal way Singapo­reans interact with one another, and that causes frictions.",but some work pass holders and their families bring with them social practices and class distinctions from their own countries   these run counter to the informal and equal way singapo reans interact with one another  and that causes frictions,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
2021_eng.txt,65,"Non-Singaporeans must understand how Singapore is, so that they can fit in better. Actually, most work pass holders and their families fit in quite well. After living here for some years, some speak Singlish, others enjoy sambal belachan, and even durian!",non singaporeans must understand how singapore is  so that they can fit in better  actually  most work pass holders and their families fit in quite well  after living here for some years  some speak singlish  others enjoy sambal belachan  and even durian,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.9099}",0.9099,Positive
2021_eng.txt,66,"Quite a few have set up family or have children here. Like Kai Kai and Jia Jia, our two pandas at the River Safari. Their cub was born on the 7th Day of the 7th Month, after the 7th try. Made in Singapore!",quite a few have set up family or have children here  like kai kai and jia jia  our two pandas at the river safari  their cub was born on the 7th day of the 7th month  after the 7th try  made in singapore,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.3612}",0.3612,Positive
2021_eng.txt,67,"Concerns over work pass holders are a very delicate subject for a National Day Rally but I decided I had to talk about it. We have to acknowledge the problem, so we can address Singaporeans’ legitimate concerns, and defuse resentments over foreigners. Only thus can Singapore remain open and continue to grow and progress.",concerns over work pass holders are a very delicate subject for a national day rally but i decided i had to talk about it  we have to acknowledge the problem  so we can address singaporeans  legitimate concerns  and defuse resentments over foreigners  only thus can singapore remain open and continue to grow and progress,"{'neg': 0.127, 'neu': 0.788, 'pos': 0.085, 'compound': -0.5351}",-0.5351,Negative
2021_eng.txt,68,"The reality is that our competition is not only from foreigners who are physically here, we are competing with people who are all over the world in Europe, Canada, America, China and Australia. COVID-19 has taught many companies that “working from home” is just one step away from “working anywhere”. They and their staffs no longer need to be all in the same place. All they need is a good internet connection.",the reality is that our competition is not only from foreigners who are physically here  we are competing with people who are all over the world in europe  canada  america  china and australia  covid has taught many companies that  working from home  is just one step away from  working anywhere   they and their staffs no longer need to be all in the same place  all they need is a good internet connection,"{'neg': 0.03, 'neu': 0.931, 'pos': 0.039, 'compound': 0.1779}",0.1779,Positive
2021_eng.txt,69,"Foreigners who are here in Singapore strengthen our team. They are our colleagues, and our neighbours and friends. During COVID-19, some have endured personal hardships, perhaps separated from families who are abroad, or stuck outside Singapore and unable to return home here. Many worked on the front line, shoulder-to-shoulder with Singaporeans. They too have contributed to Singapore.",foreigners who are here in singapore strengthen our team  they are our colleagues  and our neighbours and friends  during covid  some have endured personal hardships  perhaps separated from families who are abroad  or stuck outside singapore and unable to return home here  many worked on the front line  shoulder to shoulder with singaporeans  they too have contributed to singapore,"{'neg': 0.032, 'neu': 0.883, 'pos': 0.085, 'compound': 0.5267}",0.5267,Positive
2021_eng.txt,70,"We must not turn our backs on them, and give the impression that Singapore is becoming xenophobic and hostile to foreigners. It would gravely damage our reputation as an international hub. It would cost us investments, jobs and opportunities. It would be disastrous for us and most of all, it is not who we aspire to be.",we must not turn our backs on them  and give the impression that singapore is becoming xenophobic and hostile to foreigners  it would gravely damage our reputation as an international hub  it would cost us investments  jobs and opportunities  it would be disastrous for us and most of all  it is not who we aspire to be,"{'neg': 0.18, 'neu': 0.737, 'pos': 0.083, 'compound': -0.8202}",-0.8202,Negative
2021_eng.txt,71,"Instead, we must make it crystal clear to the world that Singapore is determined to stay open, in order to earn a living for ourselves. It is not just our policies which have to be outward and forward looking, but also our mindsets and values as a people, to look beyond our shores, to welcome ideas and talent and to accept competition and change. These values helped transform a population of immigrants into a cosmopolitan and vibrant country. We must uphold them, as we continue to build our home and nation.",instead  we must make it crystal clear to the world that singapore is determined to stay open  in order to earn a living for ourselves  it is not just our policies which have to be outward and forward looking  but also our mindsets and values as a people  to look beyond our shores  to welcome ideas and talent and to accept competition and change  these values helped transform a population of immigrants into a cosmopolitan and vibrant country  we must uphold them  as we continue to build our home and nation,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.9783}",0.9783,Positive
2021_eng.txt,72,"Race & Religion
My third topic tonight is race and religion. During COVID-19, race relations have come under stress. There have been more racist incidents, several of which were widely publicised on social media. One happened just before National Day. Tanjong Pagar Town Council displayed banners to celebrate, featuring Singaporean families of different races. Unfortunately, netizens picked on one banner showing an Indian family, as though there were no other banners of other races. They made very nasty comments, accusing the government of being pro-foreigner and pro-Indian. Actually, the family is Singaporean, and the son, Thiruben, is a national athlete.",race   religion my third topic tonight is race and religion  during covid  race relations have come under stress  there have been more racist incidents  several of which were widely publicised on social media  one happened just before national day  tanjong pagar town council displayed banners to celebrate  featuring singaporean families of different races  unfortunately  netizens picked on one banner showing an indian family  as though there were no other banners of other races  they made very nasty comments  accusing the government of being pro foreigner and pro indian  actually  the family is singaporean  and the son  thiruben  is a national athlete,"{'neg': 0.154, 'neu': 0.814, 'pos': 0.032, 'compound': -0.9161}",-0.9161,Negative
2021_eng.txt,73,"In another incident, a polytechnic lecturer, a Chinese Singaporean, accosted an interracial couple on Orchard Road. The woman was Thai-Chinese, and her partner was Indian-Filipino. Both were Singaporeans. The lecturer berated them, saying that they should date someone of their own races. He apologised later, but the damage was done. Several of these incidents have specifically targeted Indians, both work pass holders and citizens. One reason could be the large number of Indian work pass holders here. Another factor could be the Delta variant of COVID-19, which first emerged in India. I understand people are frustrated the Delta variant managed to get into Singapore. But it is illogical to blame this on Indians. Just as it is illogical to blame the Alpha variant on the English, the KTV cluster on Vietnamese, or the initial outbreak in Wuhan on the Chinese. We must address the real issues – manage the work pass numbers and concentrations, and improve border health safeguards. But we should not let our frustrations spill over to affect our racial harmony.",in another incident  a polytechnic lecturer  a chinese singaporean  accosted an interracial couple on orchard road  the woman was thai chinese  and her partner was indian filipino  both were singaporeans  the lecturer berated them  saying that they should date someone of their own races  he apologised later  but the damage was done  several of these incidents have specifically targeted indians  both work pass holders and citizens  one reason could be the large number of indian work pass holders here  another factor could be the delta variant of covid  which first emerged in india  i understand people are frustrated the delta variant managed to get into singapore  but it is illogical to blame this on indians  just as it is illogical to blame the alpha variant on the english  the ktv cluster on vietnamese  or the initial outbreak in wuhan on the chinese  we must address the real issues   manage the work pass numbers and concentrations  and improve border health safeguards  but we should not let our frustrations spill over to affect our racial harmony,"{'neg': 0.078, 'neu': 0.836, 'pos': 0.085, 'compound': -0.1852}",-0.1852,Negative
2021_eng.txt,74,"These racist incidents remind us how fragile our harmony is. But they do not negate our multi-racial approach, which has worked well for us. Racial harmony did not happen spontaneously in Singapore. It took hard work, sacrifice and wisdom. Our founding fathers resolved to forge one nation from the different races. They made multi-racial equality and harmony a fundamental principle of nation building. They did not suppress the distinct identities of each group. Instead they acknowledged and accommodated them. Everyone in Singapore could practise their own beliefs, festivals, religions, and cultures. English, not Chinese, became our working language, so that no race would be privileged over the others.",these racist incidents remind us how fragile our harmony is  but they do not negate our multi racial approach  which has worked well for us  racial harmony did not happen spontaneously in singapore  it took hard work  sacrifice and wisdom  our founding fathers resolved to forge one nation from the different races  they made multi racial equality and harmony a fundamental principle of nation building  they did not suppress the distinct identities of each group  instead they acknowledged and accommodated them  everyone in singapore could practise their own beliefs  festivals  religions  and cultures  english  not chinese  became our working language  so that no race would be privileged over the others,"{'neg': 0.056, 'neu': 0.75, 'pos': 0.194, 'compound': 0.9586}",0.9586,Positive
2021_eng.txt,75,"At the same time, we preserved the mother tongues. We retained Malay as our national language and continued singing Majulah Singapura with gusto in Malay. Over time, the different ethnic groups reached a balance. We did this not through push and shove, but through mutual compromise and give and take. No group got everything it wanted. Each gave up a little in order for all to live harmoniously side by side.",at the same time  we preserved the mother tongues  we retained malay as our national language and continued singing majulah singapura with gusto in malay  over time  the different ethnic groups reached a balance  we did this not through push and shove  but through mutual compromise and give and take  no group got everything it wanted  each gave up a little in order for all to live harmoniously side by side,"{'neg': 0.038, 'neu': 0.88, 'pos': 0.083, 'compound': 0.3182}",0.3182,Positive
2021_eng.txt,76,"As a result, Singapore is one of the few countries in the world where people of different races and faiths live peacefully together and have done so now for more than half a century. It is a rare and precious achievement but it is also a delicate balance because a harmonious, multiracial country is not a natural or stable state of affairs. It does not happen by itself and it does not stay there by itself.",as a result  singapore is one of the few countries in the world where people of different races and faiths live peacefully together and have done so now for more than half a century  it is a rare and precious achievement but it is also a delicate balance because a harmonious  multiracial country is not a natural or stable state of affairs  it does not happen by itself and it does not stay there by itself,"{'neg': 0.063, 'neu': 0.79, 'pos': 0.147, 'compound': 0.6959}",0.6959,Positive
2021_eng.txt,77,Look around the world. Many countries set out professing the same noble ideals,look around the world  many countries set out professing the same noble ideals,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.5859}",0.5859,Positive
2021_eng.txt,78,"But over time, their race relations and politics polarise. Often, the majority group asserts its power and sidelines the minorities. The minorities find themselves with less and less space, and feel no choice but to push back hard. Sometimes, the minorities pursue aggressive identity politics  and the majority group feels pressured and threatened, and rallies around hardline chauvinist leaders. It happens to countries much older than Singapore. Either way, the outcome is unhappy, for both majority and minorities. And once a country has gone down that path, it is very difficult to turn back.",but over time  their race relations and politics polarise  often  the majority group asserts its power and sidelines the minorities  the minorities find themselves with less and less space  and feel no choice but to push back hard  sometimes  the minorities pursue aggressive identity politics  and the majority group feels pressured and threatened  and rallies around hardline chauvinist leaders  it happens to countries much older than singapore  either way  the outcome is unhappy  for both majority and minorities  and once a country has gone down that path  it is very difficult to turn back,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.9586}",-0.9586,Negative
2021_eng.txt,79,"Fortunately, right from the beginning, Singapore chose a different path for ourselves.",fortunately  right from the beginning  singapore chose a different path for ourselves,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
2021_eng.txt,80,"Nevertheless, 56 years is a very short time in the history of nations. Our racial harmony is still work in progress, and will be so for a long time. We all take pride in Singapore’s multiracial identity but all of us still retain at least some racial or religious preferences. We make friends more easily with others who are of the same race, or share our own religion. We mostly choose life partners who are the same race, although that is changing. All this is human, and natural in every society.",nevertheless  years is a very short time in the history of nations  our racial harmony is still work in progress  and will be so for a long time  we all take pride in singapore s multiracial identity but all of us still retain at least some racial or religious preferences  we make friends more easily with others who are of the same race  or share our own religion  we mostly choose life partners who are the same race  although that is changing  all this is human  and natural in every society,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.953}",0.953,Positive
2021_eng.txt,81,"But sometimes, it goes beyond racial and cultural preferences to become biases and prejudices. Then it is a problem. Some job advertisements require people who speak Chinese, yet it is not always clear whether this is a genuine necessity for the job or a polite way to signal that the employer is more comfortable with Chinese workers. Or you are looking to rent a flat, you call the property agent, he finds out you are not Chinese, then he says sorry, the owner doesn’t want to rent to you after all. If he is polite he stops there. If he is direct, he will tell you why.",but sometimes  it goes beyond racial and cultural preferences to become biases and prejudices  then it is a problem  some job advertisements require people who speak chinese  yet it is not always clear whether this is a genuine necessity for the job or a polite way to signal that the employer is more comfortable with chinese workers  or you are looking to rent a flat  you call the property agent  he finds out you are not chinese  then he says sorry  the owner doesn t want to rent to you after all  if he is polite he stops there  if he is direct  he will tell you why,"{'neg': 0.116, 'neu': 0.83, 'pos': 0.055, 'compound': -0.7216}",-0.7216,Negative
2021_eng.txt,82,"These things do happen here. The minorities experience it more acutely, because they are the ones most affected by such racial discrimination. They feel angry, hurt, disappointed that the words in our National Pledge are still an aspiration, but still not fully achieved. I know it is harder to belong to a minority race than to the majority. This is true in every multi-racial society but it does not mean we have to accept this state of affairs in Singapore.",these things do happen here  the minorities experience it more acutely  because they are the ones most affected by such racial discrimination  they feel angry  hurt  disappointed that the words in our national pledge are still an aspiration  but still not fully achieved  i know it is harder to belong to a minority race than to the majority  this is true in every multi racial society but it does not mean we have to accept this state of affairs in singapore,"{'neg': 0.089, 'neu': 0.83, 'pos': 0.081, 'compound': 0.3079}",0.3079,Positive
2021_eng.txt,83,"We must keep on working at it, to become one people, regardless of race, language or religion. The majority must be more sensitive to the concerns of the minorities and we must also have the moral courage to take a stand against racist behaviour. To express clear disapproval of racist incidents when they happen. That is not so hard but what is harder,  to call out deliberate racist agitation that masquerades as something else. Like the campaign against CECA, which claimed to be about putting Singaporeans first, but had a strong racial undertone.",we must keep on working at it  to become one people  regardless of race  language or religion  the majority must be more sensitive to the concerns of the minorities and we must also have the moral courage to take a stand against racist behaviour  to express clear disapproval of racist incidents when they happen  that is not so hard but what is harder   to call out deliberate racist agitation that masquerades as something else  like the campaign against ceca  which claimed to be about putting singaporeans first  but had a strong racial undertone,"{'neg': 0.12, 'neu': 0.76, 'pos': 0.12, 'compound': -0.2685}",-0.2685,Negative
2021_eng.txt,84,"The real solution to racism is to change social attitudes. Individual and social attitude, This takes time and effort. Legislation can play a role. Laws may not by themselves make people get along with one another or like one another. But laws can signal what our society considers right or wrong, and nudge people over time to behave better.",the real solution to racism is to change social attitudes  individual and social attitude  this takes time and effort  legislation can play a role  laws may not by themselves make people get along with one another or like one another  but laws can signal what our society considers right or wrong  and nudge people over time to behave better,"{'neg': 0.099, 'neu': 0.769, 'pos': 0.132, 'compound': 0.0644}",0.0644,Positive
2021_eng.txt,85,"Today, we have various laws dealing with serious racial offences, like hate crime or causing racial enmity but these laws are scattered in different places, like the Penal Code and the Sedition Act and they focus purely on crimes and punishments, rather than persuasion and rehabilitation.",today  we have various laws dealing with serious racial offences  like hate crime or causing racial enmity but these laws are scattered in different places  like the penal code and the sedition act and they focus purely on crimes and punishments  rather than persuasion and rehabilitation,"{'neg': 0.257, 'neu': 0.657, 'pos': 0.086, 'compound': -0.8338}",-0.8338,Negative
2021_eng.txt,86,"We intend to pass specific legislation on Racial Harmony. We will call it The Maintenance of Racial Harmony Act. It will collect together in one place all the Government’s powers to deal with racial issues. It will also incorporate some softer, gentler touches. For example, the power to order someone who has caused offence to stop doing it, and to make amends by learning more about the other race and mending ties with them. This softer approach will heal hurt, instead of leaving resentment and if he complies and does it, that is good and we will move on. If he does not comply or continues to do wrong things, of course legal consequences follow.",we intend to pass specific legislation on racial harmony  we will call it the maintenance of racial harmony act  it will collect together in one place all the government s powers to deal with racial issues  it will also incorporate some softer  gentler touches  for example  the power to order someone who has caused offence to stop doing it  and to make amends by learning more about the other race and mending ties with them  this softer approach will heal hurt  instead of leaving resentment and if he complies and does it  that is good and we will move on  if he does not comply or continues to do wrong things  of course legal consequences follow,"{'neg': 0.105, 'neu': 0.802, 'pos': 0.093, 'compound': -0.3818}",-0.3818,Negative
2021_eng.txt,87,"We already have a similar law for religious harmony - The Maintenance of Religious Harmony Act. We have never needed to invoke any of the punishments under this Act but just the existence of the law has had a salutary effect. It has helped to restrain intolerance and promote religious harmony. Similarly, a Maintenance of Racial Harmony Act will encourage moderation and tolerance between different racial groups. It will signal the overriding importance of racial harmony to Singapore.",we already have a similar law for religious harmony   the maintenance of religious harmony act  we have never needed to invoke any of the punishments under this act but just the existence of the law has had a salutary effect  it has helped to restrain intolerance and promote religious harmony  similarly  a maintenance of racial harmony act will encourage moderation and tolerance between different racial groups  it will signal the overriding importance of racial harmony to singapore,"{'neg': 0.02, 'neu': 0.68, 'pos': 0.3, 'compound': 0.9784}",0.9784,Positive
2021_eng.txt,88,"Besides pushing against discrimination and racist attitudes, we also need to keep our policies on race and religion up to date because racial and religious harmony is not just delicate, but also dynamic. It changes over time. Our values and beliefs as a society shift over time. Each new generation has its own perspective on racial issues.",besides pushing against discrimination and racist attitudes  we also need to keep our policies on race and religion up to date because racial and religious harmony is not just delicate  but also dynamic  it changes over time  our values and beliefs as a society shift over time  each new generation has its own perspective on racial issues,"{'neg': 0.056, 'neu': 0.805, 'pos': 0.139, 'compound': 0.7372}",0.7372,Positive
2021_eng.txt,89,"Older Singaporeans lived through Singapore’s independence journey. They think: discussions can become disputes, disputes can become quarrels, better don’t talk about such things too much. Younger Singaporeans did not personally experience the racial tensions and riots of our early years. Their lived experience has been largely racial peace and harmony. They believe we are mature and stable now. We want to improve the status quo. We must talk about racial and religious issues more openly and relook our policies and assumptions afresh. These generational differences in views are perfectly understandable and should be accommodated. That is within Singapore.",older singaporeans lived through singapore s independence journey  they think  discussions can become disputes  disputes can become quarrels  better don t talk about such things too much  younger singaporeans did not personally experience the racial tensions and riots of our early years  their lived experience has been largely racial peace and harmony  they believe we are mature and stable now  we want to improve the status quo  we must talk about racial and religious issues more openly and relook our policies and assumptions afresh  these generational differences in views are perfectly understandable and should be accommodated  that is within singapore,"{'neg': 0.086, 'neu': 0.725, 'pos': 0.19, 'compound': 0.9062}",0.9062,Positive
2021_eng.txt,90,"Meanwhile, the world around us is changing. Singapore is highly exposed to external political developments. We are moved by the Black Lives Matter movement in the US, or the violence between Israel and the Palestinians in Gaza. Our own circumstances and context are completely different, and these are not our quarrels but they do affect our people.",meanwhile  the world around us is changing  singapore is highly exposed to external political developments  we are moved by the black lives matter movement in the us  or the violence between israel and the palestinians in gaza  our own circumstances and context are completely different  and these are not our quarrels but they do affect our people,"{'neg': 0.065, 'neu': 0.917, 'pos': 0.018, 'compound': -0.4208}",-0.4208,Negative
2021_eng.txt,91,"We are influenced by external religious trends too. Many Christians think of themselves as members of a worldwide communion. Similarly, Muslims consider themselves to belong to a global ummah. So when religious norms elsewhere shift, norms and practices in Singapore are also affected.",we are influenced by external religious trends too  many christians think of themselves as members of a worldwide communion  similarly  muslims consider themselves to belong to a global ummah  so when religious norms elsewhere shift  norms and practices in singapore are also affected,"{'neg': 0.038, 'neu': 0.962, 'pos': 0.0, 'compound': -0.1531}",-0.1531,Negative
2021_eng.txt,92,"Therefore, from time to time, we must adjust our policies on race and religion. But we should adjust based on our own needs and circumstances, and not just because of trends abroad and we should do so with caution, because race and religion will always be highly sensitive issues. We have to take the time to discuss respectfully, make sure everybody understands, and build a consensus before we make any move.",therefore  from time to time  we must adjust our policies on race and religion  but we should adjust based on our own needs and circumstances  and not just because of trends abroad and we should do so with caution  because race and religion will always be highly sensitive issues  we have to take the time to discuss respectfully  make sure everybody understands  and build a consensus before we make any move,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.7579}",0.7579,Positive
2021_eng.txt,93,"The Tudung Issue
One example of how we do this is the tudung issue. Wearing the tudung has become increasingly important for the Muslim community. It reflects a general trend of stronger religiosity in Islam, around the world, in Southeast Asia, and in Singapore. For many Muslim women, it has become an important part of their faith, and an expression of a deeply felt identity.",the tudung issue one example of how we do this is the tudung issue  wearing the tudung has become increasingly important for the muslim community  it reflects a general trend of stronger religiosity in islam  around the world  in southeast asia  and in singapore  for many muslim women  it has become an important part of their faith  and an expression of a deeply felt identity,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.7906}",0.7906,Positive
2021_eng.txt,94,"Over the last few decades, more Muslim women in Singapore have worn the tudung, both in social settings and workplaces. Year to year, the change is gradual but over a generation, the shift is quite obvious. The government fully understands the desire of more Muslim women to wear the tudung but we are cautious about how non-Muslims will react to the visible change, and how that could affect relations between the communities. Will it be seen as more “inclusive”, or will it highlight and accentuate differences?",over the last few decades  more muslim women in singapore have worn the tudung  both in social settings and workplaces  year to year  the change is gradual but over a generation  the shift is quite obvious  the government fully understands the desire of more muslim women to wear the tudung but we are cautious about how non muslims will react to the visible change  and how that could affect relations between the communities  will it be seen as more  inclusive   or will it highlight and accentuate differences,"{'neg': 0.035, 'neu': 0.889, 'pos': 0.076, 'compound': 0.7046}",0.7046,Positive
2021_eng.txt,95,"Today, the tudung is commonly worn in most settings without restriction – in public places. In workplaces, in Parliament, attending the National Day Rally. However, in some places where uniforms are required, the government has not allowed the tudung to be worn. This particularly applies to school uniforms, to uniforms in the SAF and Home Team, and also to nurses’ uniforms in public hospitals.",today  the tudung is commonly worn in most settings without restriction   in public places  in workplaces  in parliament  attending the national day rally  however  in some places where uniforms are required  the government has not allowed the tudung to be worn  this particularly applies to school uniforms  to uniforms in the saf and home team  and also to nurses  uniforms in public hospitals,"{'neg': 0.066, 'neu': 0.903, 'pos': 0.031, 'compound': -0.3231}",-0.3231,Negative
2021_eng.txt,96,"Generally, the Muslim community has understood and accepted the government’s stance on the tudung. But they still hope that over time, things can change. In particular, allowing nurses to wear the tudung has become a focal issue for Muslims here.",generally  the muslim community has understood and accepted the government s stance on the tudung  but they still hope that over time  things can change  in particular  allowing nurses to wear the tudung has become a focal issue for muslims here,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.6597}",0.6597,Positive
2021_eng.txt,97,"In 2014, when there was intense discussion on the tudung, I had a closed-door meeting with Muslim leaders . We spoke candidly, heart to heart. They explained to me why the tudung was important to the community, and what they hoped the Government would allow. I told them I understood how strongly they felt, but I also explained the Government’s perspective, and the reasons behind our policies.",in  when there was intense discussion on the tudung  i had a closed door meeting with muslim leaders   we spoke candidly  heart to heart  they explained to me why the tudung was important to the community  and what they hoped the government would allow  i told them i understood how strongly they felt  but i also explained the government s perspective  and the reasons behind our policies,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.5187}",0.5187,Positive
2021_eng.txt,98,"I said that for school uniforms, the Government had overriding reasons for the current rules. In national schools, all students wear the same uniforms whether they are rich or poor, and regardless of race or religion. We need to emphasise their similarities and minimise their differences so that students can build bonds in their formative years that will shape their attitudes for life.",i said that for school uniforms  the government had overriding reasons for the current rules  in national schools  all students wear the same uniforms whether they are rich or poor  and regardless of race or religion  we need to emphasise their similarities and minimise their differences so that students can build bonds in their formative years that will shape their attitudes for life,"{'neg': 0.046, 'neu': 0.9, 'pos': 0.054, 'compound': 0.128}",0.128,Positive
2021_eng.txt,99,"For different important reasons, we must maintain the status quo for the SAF, Home Team and other uniformed services. They are impartial and secular arms of the State. They wield armed force, and enforce the laws of Singapore. They must always be seen to be doing so without fear or favour. Therefore, everyone wears the same uniform",for different important reasons  we must maintain the status quo for the saf  home team and other uniformed services  they are impartial and secular arms of the state  they wield armed force  and enforce the laws of singapore  they must always be seen to be doing so without fear or favour  therefore  everyone wears the same uniform,"{'neg': 0.039, 'neu': 0.884, 'pos': 0.077, 'compound': 0.3183}",0.3183,Positive
2021_eng.txt,100,"Then, we have the nurses in hospitals. Here, the opposing considerations are more finely balanced. On the one hand the community’s desires. on the other hand the government’s concerns, both national and specific. Patients in a hospital are often anxious, and sometimes very ill. So it is important that they see all nurses as the same. On their part, nurses must feel equally comfortable caring for all patients, regardless of race or religion. We don’t want a visible distinction in the nurses’ attire to make this harder to achieve.",then  we have the nurses in hospitals  here  the opposing considerations are more finely balanced  on the one hand the community s desires  on the other hand the government s concerns  both national and specific  patients in a hospital are often anxious  and sometimes very ill  so it is important that they see all nurses as the same  on their part  nurses must feel equally comfortable caring for all patients  regardless of race or religion  we don t want a visible distinction in the nurses  attire to make this harder to achieve,"{'neg': 0.051, 'neu': 0.787, 'pos': 0.162, 'compound': 0.8799}",0.8799,Positive
2021_eng.txt,101,"I told the Muslim leaders in 2014 that government policy in the health­care sector was not set in stone. We would monitor the situation. If and when we changed our position, we would first make sure that everyone – Muslims and non-Muslims – understood and accepted the change because the tudung is not just a matter for Muslims. It is a national issue.",i told the muslim leaders in that government policy in the health care sector was not set in stone  we would monitor the situation  if and when we changed our position  we would first make sure that everyone   muslims and non muslims   understood and accepted the change because the tudung is not just a matter for muslims  it is a national issue,"{'neg': 0.017, 'neu': 0.864, 'pos': 0.119, 'compound': 0.7598}",0.7598,Positive
2021_eng.txt,102,"Since then, the government has been watching the situation closely. We observed that by and large, interactions between the races remain comfortable. Non-Muslims have become more used to seeing Muslim women wear the tudung. Muslim women wearing tudung are generally also quite at ease interacting socially with non-Muslim men and women, in most settings. Specifically in hospitals, some of the non-uniformed staff do wear the tudung, and we saw that their relationship with patients and colleagues was alright. Furthermore, younger Singaporeans are more accepting of racial and religious differences.",since then  the government has been watching the situation closely  we observed that by and large  interactions between the races remain comfortable  non muslims have become more used to seeing muslim women wear the tudung  muslim women wearing tudung are generally also quite at ease interacting socially with non muslim men and women  in most settings  specifically in hospitals  some of the non uniformed staff do wear the tudung  and we saw that their relationship with patients and colleagues was alright  furthermore  younger singaporeans are more accepting of racial and religious differences,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.8742}",0.8742,Positive
2021_eng.txt,103,"So a few months ago, I met Muslim leaders again. I thanked them for their help managing this sensitive issue all these years. I told them we were now ready. We would prepare the ground and tee up for a decision by the National Day Rally.",so a few months ago  i met muslim leaders again  i thanked them for their help managing this sensitive issue all these years  i told them we were now ready  we would prepare the ground and tee up for a decision by the national day rally,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.7964}",0.7964,Positive
2021_eng.txt,104,"So tonight, I am making the announcement. Starting in November, Muslim nurses in the public healthcare sector will be allowed to wear a tudung with their uniforms, if they wish to.",so tonight  i am making the announcement  starting in november  muslim nurses in the public healthcare sector will be allowed to wear a tudung with their uniforms  if they wish to,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4019}",0.4019,Positive
2021_eng.txt,105,"I spoke about this in the Malay speech earlier, but did not make the announcement then. So let me announce it again in Malay, for our Malay friends.",i spoke about this in the malay speech earlier  but did not make the announcement then  so let me announce it again in malay  for our malay friends,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.631}",0.631,Positive
2021_eng.txt,106,Biar saya ucapkan sekali lagi dalam Bahasa Melayu buat rakan-rakan Melayu kita.,biar saya ucapkan sekali lagi dalam bahasa melayu buat rakan rakan melayu kita,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
2021_eng.txt,107,"Pemerintah telah ambil keputusan mengenai soal tudung. Mulai November nanti, jururawat Muslim di sektor kesihatan awam akan dibenarkan untuk memakai tudung dengan seragam mereka, jika mereka mahu.",pemerintah telah ambil keputusan mengenai soal tudung  mulai november nanti  jururawat muslim di sektor kesihatan awam akan dibenarkan untuk memakai tudung dengan seragam mereka  jika mereka mahu,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
2021_eng.txt,108,"Saya harap keputusan ini akan diterima semua pihak  dengan semangat yang betul, dalam usaha untuk memperkukuh iltizam bersama kita bagi masyarakat berbilang kaum dan agama Singapura.  Terima Kasih.",saya harap keputusan ini akan diterima semua pihak  dengan semangat yang betul  dalam usaha untuk memperkukuh iltizam bersama kita bagi masyarakat berbilang kaum dan agama singapura   terima kasih,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
